simulation_id,location,altitude_m,latitude_deg,longitude_deg,length_m,width_m,height_m,floor_area_m2,volume_m3,orientation_deg,wall_material,wall_thickness_m,wall_insulation_material,wall_insulation_thickness_m,roof_material,roof_thickness_m,roof_insulation_material,roof_insulation_thickness_m,floor_material,floor_thickness_m,glazing_area_m2,glazing_ratio,glazing_type,window_orientation_deg,night_shutter,shutter_R_m2K_W,roof_emissivity,ach,occupants,internal_gain_W,heater_type,combustion_heater_present,capital_cost_inr,cost_basis,overall_U_value_W_m2K,overall_R_value_m2K_W,thermal_mass_J_K,air_pressure_Pa,air_density_kg_m3
SIM_001340,Chushul,4350.0,33.5936,78.6543,6.6,4.1,3.1,27.06,83.89,244.3,pu_sandwich_panel,0.09,none,0.0,pu_sandwich_panel,0.07,none,0.0,stone_floor,0.15,7.63,0.115,double_pane,180.0,0,0.0,0.58,3.81,3,300.0,flued_stove,False,179385.0,SOURCED,1.2914,0.7744,9093063.4,58880.1,0.7795
SIM_001341,Rezang La,5000.0,33.425,78.8472,8.5,5.5,2.4,46.75,112.2,157.0,dense_concrete,0.27,rockwool,0.146,concrete,0.15,rockwool,0.115,dense_concrete,0.12,2.17,0.0323,single_pane,180.0,0,0.0,0.86,4.14,7,700.0,unflued_combustion,True,364154.0,SOURCED,1.4821,0.6747,70095604.0,54019.9,0.7151
SIM_001342,Pangong,4250.0,33.7595,78.6674,6.4,4.9,2.6,31.36,81.54,349.7,dense_concrete,0.27,straw_bale,0.068,cgi_sheet,0.002,eps,0.032,dense_concrete,0.24,4.49,0.0764,double_pane,180.0,1,0.5,0.64,2.11,7,700.0,flued_stove,False,240566.0,SOURCED,1.4834,0.6741,52077746.2,59658.3,0.7898
SIM_001343,Depsang,5330.0,35.3167,78.0167,7.6,5.0,2.4,38.0,91.2,162.5,rammed_earth,0.43,rockwool,0.078,concrete,0.14,rockwool,0.109,dense_concrete,0.2,3.68,0.0608,triple_pane,180.0,1,0.5,0.45,2.92,10,1000.0,none,False,258508.0,SOURCED,1.253,0.7981,74087546.9,51679.8,0.6842
SIM_001344,Kargil,2676.0,34.5539,76.1349,5.9,5.3,2.6,31.27,81.3,105.0,dense_concrete,0.29,rockwool,0.136,cgi_sheet,0.002,eps,0.041,stone_floor,0.12,0.82,0.0141,double_pane,180.0,0,0.0,0.74,3.37,12,1200.0,none,False,247309.0,SOURCED,1.4734,0.6787,46945889.4,73045.7,0.967
SIM_001345,Leh,3500.0,34.1526,77.5771,5.7,5.7,2.5,32.49,81.23,56.7,pu_sandwich_panel,0.14,none,0.0,cgi_sheet,0.002,none,0.0,stone_floor,0.18,0.1,0.0018,single_pane,180.0,1,0.5,0.59,1.95,2,200.0,flued_stove,False,180293.0,SOURCED,2.6698,0.3746,13187875.7,65764.1,0.8706
SIM_001346,Dras,3280.0,34.4293,75.7533,6.9,3.6,2.6,24.84,64.58,127.2,rammed_earth,0.28,none,0.0,cgi_sheet,0.002,eps,0.066,dense_concrete,0.13,1.94,0.0355,single_pane,180.0,1,0.5,0.71,2.6,3,300.0,unflued_combustion,True,86898.0,SOURCED,2.4093,0.4151,34269310.2,67647.9,0.8956
SIM_001347,Siachen,5400.0,35.4212,77.1095,6.7,4.9,2.6,32.83,85.36,160.5,dense_concrete,0.21,rockwool,0.113,pu_sandwich_panel,0.12,none,0.0,stone_floor,0.22,4.79,0.0794,triple_pane,180.0,1,0.5,0.33,1.3,5,500.0,unflued_combustion,True,306506.0,SOURCED,1.1475,0.8715,42700775.5,51194.2,0.6777
SIM_001348,Daulat Beg Oldie,5065.0,35.4057,77.9297,6.3,5.8,3.1,36.54,113.27,170.8,stone_masonry,0.4,straw_bale,0.083,pu_sandwich_panel,0.11,none,0.0,stone_floor,0.13,7.12,0.0949,double_pane,180.0,1,0.5,0.34,2.23,4,400.0,flued_stove,False,280138.0,SOURCED,1.4561,0.6868,66270397.4,53552.3,0.709
SIM_001349,Galwan,4300.0,34.75,78.25,7.3,4.6,3.0,33.58,100.74,170.0,pu_sandwich_panel,0.06,none,0.0,cgi_sheet,0.002,none,0.0,stone_floor,0.17,1.13,0.0158,triple_pane,180.0,1,0.5,0.37,3.15,3,300.0,flued_stove,False,128464.0,SOURCED,2.5723,0.3888,12697767.3,59268.2,0.7846
SIM_001350,Hanle,4500.0,32.7784,78.9642,8.4,3.6,2.7,30.24,81.65,265.0,stone_masonry,0.45,none,0.0,cgi_sheet,0.002,rockwool,0.05,stone_floor,0.16,4.32,0.0667,single_pane,180.0,1,0.5,0.65,2.66,8,800.0,electric,False,197821.0,SOURCED,2.4679,0.4052,65499167.3,57728.3,0.7642
SIM_001351,Nyoma,4180.0,33.1958,78.6508,7.8,4.3,2.7,33.54,90.56,173.3,stone_masonry,0.43,none,0.0,cgi_sheet,0.002,rockwool,0.132,dense_concrete,0.14,5.03,0.077,triple_pane,180.0,0,0.0,0.31,1.83,7,700.0,electric,False,239184.0,SOURCED,2.3821,0.4198,63583609.6,60207.9,0.7971
SIM_001352,Chushul,4350.0,33.5936,78.6543,4.5,3.1,3.1,13.95,43.25,199.7,stone_masonry,0.4,rockwool,0.058,concrete,0.16,eps,0.109,stone_floor,0.11,5.38,0.1142,single_pane,180.0,0,0.0,0.56,1.8,3,300.0,none,False,143982.0,SOURCED,1.5909,0.6286,42238256.6,58880.1,0.7795
SIM_001353,Rezang La,5000.0,33.425,78.8472,9.5,5.7,2.8,54.15,151.62,154.4,dense_concrete,0.17,eps,0.122,concrete,0.16,rockwool,0.079,dense_concrete,0.11,0.22,0.0026,double_pane,180.0,0,0.0,0.25,4.38,7,700.0,none,False,337153.0,SOURCED,1.4513,0.689,67467028.0,54019.9,0.7151
SIM_001354,Pangong,4250.0,33.7595,78.6674,4.6,4.8,3.1,22.08,68.45,159.9,pu_sandwich_panel,0.09,none,0.0,concrete,0.18,none,0.0,stone_floor,0.15,0.93,0.016,triple_pane,180.0,1,0.5,0.38,1.58,6,600.0,unflued_combustion,True,146004.0,SOURCED,1.82,0.5495,16522493.6,59658.3,0.7898
SIM_001355,Depsang,5330.0,35.3167,78.0167,6.9,4.1,3.0,28.29,84.87,203.1,dense_concrete,0.29,eps,0.039,cgi_sheet,0.002,none,0.0,dense_concrete,0.18,5.13,0.0777,double_pane,180.0,0,0.0,0.57,3.84,8,800.0,electric,False,242659.0,SOURCED,2.6848,0.3725,52665628.4,51679.8,0.6842
SIM_001356,Kargil,2676.0,34.5539,76.1349,5.1,5.2,3.1,26.52,82.21,195.3,stone_masonry,0.44,straw_bale,0.04,concrete,0.15,none,0.0,stone_floor,0.16,6.33,0.0991,double_pane,180.0,0,0.0,0.34,0.6,3,300.0,unflued_combustion,True,211721.0,SOURCED,2.469,0.405,69733146.7,73045.7,0.967
SIM_001357,Leh,3500.0,34.1526,77.5771,6.6,4.5,2.8,29.7,83.16,153.2,rammed_earth,0.28,eps,0.09,concrete,0.11,rockwool,0.087,stone_floor,0.18,0.8,0.0129,single_pane,180.0,0,0.0,0.58,3.17,2,200.0,none,False,159008.0,SOURCED,1.2568,0.7957,50170019.4,65764.1,0.8706
SIM_001358,Dras,3280.0,34.4293,75.7533,8.6,5.3,2.9,45.58,132.18,155.7,stone_masonry,0.39,eps,0.125,pu_sandwich_panel,0.06,none,0.0,stone_floor,0.22,3.29,0.0408,single_pane,180.0,1,0.5,0.28,2.26,11,1100.0,electric,False,331973.0,SOURCED,1.1992,0.8339,82719025.2,67647.9,0.8956
SIM_001359,Siachen,5400.0,35.4212,77.1095,7.3,5.6,3.0,40.88,122.64,175.7,mud_brick,0.45,none,0.0,cgi_sheet,0.002,rockwool,0.073,dense_concrete,0.18,9.16,0.1183,triple_pane,180.0,1,0.5,0.83,2.52,6,600.0,electric,False,276011.0,SOURCED,1.6684,0.5994,63373454.9,51194.2,0.6777
SIM_001360,Daulat Beg Oldie,5065.0,35.4057,77.9297,5.8,5.2,2.4,30.16,72.38,241.2,stone_masonry,0.37,straw_bale,0.029,concrete,0.18,eps,0.05,stone_floor,0.14,5.02,0.0951,double_pane,180.0,0,0.0,0.31,1.46,2,200.0,flued_stove,False,188284.0,SOURCED,1.9643,0.5091,57477603.8,53552.3,0.709
SIM_001361,Galwan,4300.0,34.75,78.25,7.1,4.2,3.1,29.82,92.44,140.2,dense_concrete,0.12,none,0.0,pu_sandwich_panel,0.15,none,0.0,dense_concrete,0.1,0.48,0.0069,double_pane,180.0,0,0.0,0.88,3.45,1,100.0,flued_stove,False,173971.0,SOURCED,3.3071,0.3024,26386062.7,59268.2,0.7846
SIM_001362,Hanle,4500.0,32.7784,78.9642,8.1,5.5,3.1,44.55,138.1,165.3,dense_concrete,0.26,straw_bale,0.111,cgi_sheet,0.002,none,0.0,dense_concrete,0.14,1.53,0.0181,single_pane,180.0,1,0.5,0.34,0.8,8,800.0,flued_stove,False,274303.0,SOURCED,2.8021,0.3569,66112741.6,57728.3,0.7642
SIM_001363,Nyoma,4180.0,33.1958,78.6508,5.7,5.0,2.6,28.5,74.1,176.5,dense_concrete,0.27,straw_bale,0.103,concrete,0.12,eps,0.107,dense_concrete,0.17,6.07,0.1091,single_pane,180.0,1,0.5,0.43,4.5,9,900.0,none,False,234274.0,SOURCED,1.3548,0.7381,50969490.8,60207.9,0.7971
SIM_001364,Chushul,4350.0,33.5936,78.6543,10.0,4.0,2.9,40.0,116.0,202.0,rammed_earth,0.23,straw_bale,0.145,pu_sandwich_panel,0.11,none,0.0,dense_concrete,0.21,1.63,0.0201,triple_pane,180.0,1,0.5,0.45,3.29,12,1200.0,flued_stove,False,222676.0,SOURCED,1.1197,0.8931,54883707.1,58880.1,0.7795
SIM_001365,Rezang La,5000.0,33.425,78.8472,8.0,3.2,2.4,25.6,61.44,198.5,mud_brick,0.29,eps,0.12,pu_sandwich_panel,0.14,none,0.0,stone_floor,0.14,3.18,0.0592,double_pane,180.0,1,0.5,0.49,4.49,5,500.0,none,False,187959.0,SOURCED,1.222,0.8183,30016925.3,54019.9,0.7151
SIM_001366,Pangong,4250.0,33.7595,78.6674,6.6,3.1,3.1,20.46,63.43,169.4,pu_sandwich_panel,0.14,none,0.0,cgi_sheet,0.002,rockwool,0.15,dense_concrete,0.15,4.25,0.0707,single_pane,180.0,0,0.0,0.47,4.24,1,100.0,none,False,188535.0,SOURCED,1.1727,0.8527,7824167.6,59658.3,0.7898
SIM_001367,Depsang,5330.0,35.3167,78.0167,7.2,3.4,2.7,24.48,66.1,155.0,rammed_earth,0.39,eps,0.144,pu_sandwich_panel,0.14,none,0.0,dense_concrete,0.25,5.3,0.0926,double_pane,180.0,1,0.5,0.58,1.09,4,400.0,electric,False,235366.0,SOURCED,0.9479,1.055,51037027.4,51679.8,0.6842
SIM_001368,Kargil,2676.0,34.5539,76.1349,9.7,4.3,2.7,41.71,112.62,180.8,dense_concrete,0.23,none,0.0,cgi_sheet,0.002,eps,0.08,dense_concrete,0.24,0.67,0.0089,single_pane,180.0,1,0.5,0.56,0.74,3,300.0,none,False,271354.0,SOURCED,2.5387,0.3939,63200449.5,73045.7,0.967
SIM_001369,Leh,3500.0,34.1526,77.5771,9.7,3.6,3.1,34.92,108.25,190.2,dense_concrete,0.15,straw_bale,0.139,cgi_sheet,0.002,rockwool,0.081,dense_concrete,0.16,1.4,0.017,triple_pane,180.0,0,0.0,0.36,1.03,13,1300.0,none,False,212052.0,SOURCED,1.227,0.815,43517437.6,65764.1,0.8706
SIM_001370,Dras,3280.0,34.4293,75.7533,8.2,5.1,2.6,41.82,108.73,189.4,dense_concrete,0.18,none,0.0,concrete,0.1,none,0.0,dense_concrete,0.14,4.67,0.0675,double_pane,180.0,1,0.5,0.88,0.91,12,1200.0,none,False,212029.0,SOURCED,3.8821,0.2576,49881362.6,67647.9,0.8956
SIM_001371,Siachen,5400.0,35.4212,77.1095,4.3,3.1,2.5,13.33,33.33,76.0,rammed_earth,0.21,eps,0.067,pu_sandwich_panel,0.09,none,0.0,dense_concrete,0.23,3.74,0.1011,single_pane,180.0,1,0.5,0.87,0.96,3,300.0,none,False,90481.0,SOURCED,1.0837,0.9228,19791726.3,51194.2,0.6777
SIM_001372,Daulat Beg Oldie,5065.0,35.4057,77.9297,7.7,5.0,2.6,38.5,100.1,172.6,dense_concrete,0.19,eps,0.087,pu_sandwich_panel,0.06,none,0.0,dense_concrete,0.24,7.55,0.1143,double_pane,180.0,0,0.0,0.58,3.38,8,800.0,none,False,279550.0,SOURCED,1.2841,0.7788,47190913.0,53552.3,0.709
SIM_001373,Galwan,4300.0,34.75,78.25,7.4,4.6,2.8,34.04,95.31,208.0,mud_brick,0.22,eps,0.038,cgi_sheet,0.002,eps,0.084,dense_concrete,0.15,3.57,0.0531,single_pane,180.0,0,0.0,0.76,0.9,6,600.0,unflued_combustion,True,137262.0,SOURCED,1.5616,0.6404,33200460.5,59268.2,0.7846
SIM_001374,Hanle,4500.0,32.7784,78.9642,8.7,3.6,3.0,31.32,93.96,185.0,rammed_earth,0.28,rockwool,0.061,cgi_sheet,0.002,rockwool,0.128,dense_concrete,0.23,5.13,0.0695,double_pane,180.0,1,0.5,0.31,3.24,6,600.0,none,False,205144.0,SOURCED,1.122,0.8913,51815187.4,57728.3,0.7642
SIM_001375,Nyoma,4180.0,33.1958,78.6508,5.0,4.8,2.6,24.0,62.4,204.1,rammed_earth,0.27,none,0.0,pu_sandwich_panel,0.15,none,0.0,stone_floor,0.25,4.71,0.0924,double_pane,180.0,1,0.5,0.67,2.6,5,500.0,unflued_combustion,True,161192.0,SOURCED,2.1262,0.4703,35479085.4,60207.9,0.7971
SIM_001376,Chushul,4350.0,33.5936,78.6543,6.9,4.3,3.2,29.67,94.94,200.4,dense_concrete,0.28,eps,0.14,pu_sandwich_panel,0.12,none,0.0,stone_floor,0.13,8.68,0.1211,triple_pane,180.0,0,0.0,0.25,0.79,4,400.0,electric,False,357967.0,SOURCED,1.22,0.8197,49350797.4,58880.1,0.7795
SIM_001377,Rezang La,5000.0,33.425,78.8472,9.6,3.2,2.5,30.72,76.8,254.8,pu_sandwich_panel,0.07,none,0.0,pu_sandwich_panel,0.12,none,0.0,stone_floor,0.16,3.26,0.0509,double_pane,180.0,1,0.5,0.73,1.68,4,400.0,none,False,184459.0,SOURCED,1.2142,0.8236,10944536.8,54019.9,0.7151
SIM_001378,Pangong,4250.0,33.7595,78.6674,4.8,5.0,2.5,24.0,60.0,188.9,mud_brick,0.23,straw_bale,0.11,cgi_sheet,0.002,none,0.0,dense_concrete,0.23,3.03,0.0618,triple_pane,180.0,0,0.0,0.52,3.2,6,600.0,flued_stove,False,118483.0,SOURCED,2.551,0.392,29741920.3,59658.3,0.7898
SIM_001379,Depsang,5330.0,35.3167,78.0167,4.4,4.0,3.1,17.6,54.56,142.3,mud_brick,0.25,rockwool,0.087,concrete,0.2,none,0.0,stone_floor,0.25,5.15,0.0989,single_pane,180.0,0,0.0,0.73,1.49,2,200.0,unflued_combustion,True,135910.0,SOURCED,1.9217,0.5204,35199957.5,51679.8,0.6842
SIM_001380,Kargil,2676.0,34.5539,76.1349,9.2,4.2,2.5,38.64,96.6,275.7,mud_brick,0.4,eps,0.125,pu_sandwich_panel,0.13,none,0.0,stone_floor,0.12,9.97,0.1488,single_pane,180.0,0,0.0,0.24,3.95,12,1200.0,unflued_combustion,True,253211.0,SOURCED,1.7052,0.5864,44604638.3,73045.7,0.967
SIM_001381,Leh,3500.0,34.1526,77.5771,5.0,3.6,2.8,18.0,50.4,167.8,pu_sandwich_panel,0.13,none,0.0,pu_sandwich_panel,0.1,none,0.0,dense_concrete,0.2,4.75,0.0986,triple_pane,180.0,0,0.0,0.69,3.13,7,700.0,none,False,186799.0,SOURCED,0.973,1.0277,8740923.3,65764.1,0.8706
SIM_001382,Dras,3280.0,34.4293,75.7533,7.6,5.9,3.0,44.84,134.52,154.9,rammed_earth,0.49,eps,0.042,pu_sandwich_panel,0.13,none,0.0,stone_floor,0.15,1.74,0.0215,single_pane,180.0,1,0.5,0.23,0.63,10,1000.0,unflued_combustion,True,265314.0,SOURCED,1.4129,0.7078,84764090.2,67647.9,0.8956
SIM_001383,Siachen,5400.0,35.4212,77.1095,6.7,5.3,2.5,35.51,88.77,180.2,stone_masonry,0.28,straw_bale,0.079,concrete,0.18,eps,0.077,dense_concrete,0.18,2.62,0.0437,triple_pane,180.0,1,0.5,0.42,2.31,6,600.0,electric,False,226759.0,SOURCED,1.4348,0.697,62845846.5,51194.2,0.6777
SIM_001384,Daulat Beg Oldie,5065.0,35.4057,77.9297,7.3,4.6,3.0,33.58,100.74,185.3,rammed_earth,0.45,none,0.0,pu_sandwich_panel,0.13,none,0.0,dense_concrete,0.16,2.51,0.0352,single_pane,180.0,0,0.0,0.51,0.37,12,1200.0,none,False,198280.0,SOURCED,2.0117,0.4971,68474579.4,53552.3,0.709
SIM_001385,Galwan,4300.0,34.75,78.25,7.5,4.2,2.9,31.5,91.35,200.9,pu_sandwich_panel,0.11,none,0.0,cgi_sheet,0.002,none,0.0,stone_floor,0.22,0.56,0.0083,triple_pane,180.0,1,0.5,0.21,2.21,7,700.0,unflued_combustion,True,183603.0,SOURCED,2.3871,0.4189,15448723.6,59268.2,0.7846
SIM_001386,Hanle,4500.0,32.7784,78.9642,7.0,3.4,2.8,23.8,66.64,172.9,rammed_earth,0.49,straw_bale,0.076,pu_sandwich_panel,0.09,none,0.0,dense_concrete,0.22,8.12,0.1394,single_pane,180.0,0,0.0,0.35,0.2,6,600.0,none,False,162938.0,SOURCED,1.5425,0.6483,57173981.1,57728.3,0.7642
SIM_001387,Nyoma,4180.0,33.1958,78.6508,5.8,5.8,2.4,33.64,80.74,161.6,pu_sandwich_panel,0.07,none,0.0,concrete,0.17,eps,0.15,dense_concrete,0.11,2.71,0.0487,double_pane,180.0,1,0.5,0.72,4.48,4,400.0,none,False,181753.0,SOURCED,1.4051,0.7117,22113085.9,60207.9,0.7971
SIM_001388,Chushul,4350.0,33.5936,78.6543,9.7,4.2,3.1,40.74,126.29,178.3,mud_brick,0.36,eps,0.048,concrete,0.17,rockwool,0.043,stone_floor,0.19,5.03,0.0584,double_pane,180.0,1,0.5,0.22,1.93,9,900.0,flued_stove,False,269391.0,SOURCED,1.3787,0.7253,76388160.9,58880.1,0.7795
SIM_001389,Rezang La,5000.0,33.425,78.8472,9.9,4.5,2.4,44.55,106.92,209.4,rammed_earth,0.48,eps,0.149,concrete,0.12,none,0.0,stone_floor,0.1,10.44,0.151,double_pane,180.0,0,0.0,0.35,4.41,7,700.0,electric,False,239433.0,SOURCED,2.7277,0.3666,72845056.6,54019.9,0.7151
SIM_001390,Pangong,4250.0,33.7595,78.6674,5.2,3.6,2.6,18.72,48.67,187.8,pu_sandwich_panel,0.06,none,0.0,concrete,0.15,eps,0.128,stone_floor,0.25,4.18,0.0913,triple_pane,180.0,0,0.0,0.77,0.75,7,700.0,electric,False,141043.0,SOURCED,1.0823,0.924,16665607.1,59658.3,0.7898
SIM_001391,Depsang,5330.0,35.3167,78.0167,6.2,4.5,2.5,27.9,69.75,284.1,stone_masonry,0.37,none,0.0,concrete,0.17,none,0.0,stone_floor,0.18,6.9,0.129,single_pane,180.0,1,0.5,0.37,2.84,9,900.0,flued_stove,False,179124.0,SOURCED,3.2915,0.3038,56388481.0,51679.8,0.6842
SIM_001392,Kargil,2676.0,34.5539,76.1349,9.9,4.2,2.8,41.58,116.42,345.8,stone_masonry,0.49,straw_bale,0.075,cgi_sheet,0.002,eps,0.118,stone_floor,0.19,2.27,0.0287,triple_pane,180.0,1,0.5,0.43,4.19,11,1100.0,electric,False,305108.0,SOURCED,1.3808,0.7242,94280444.4,73045.7,0.967
SIM_001393,Leh,3500.0,34.1526,77.5771,8.6,4.4,3.2,37.84,121.09,206.4,dense_concrete,0.26,none,0.0,concrete,0.19,rockwool,0.142,dense_concrete,0.12,1.13,0.0136,double_pane,180.0,0,0.0,0.55,2.51,3,300.0,flued_stove,False,323073.0,SOURCED,2.699,0.3705,76380379.2,65764.1,0.8706
SIM_001394,Dras,3280.0,34.4293,75.7533,4.7,4.5,2.9,21.15,61.34,169.2,rammed_earth,0.43,rockwool,0.138,pu_sandwich_panel,0.12,none,0.0,dense_concrete,0.2,2.94,0.0551,single_pane,180.0,0,0.0,0.52,0.52,8,800.0,none,False,185716.0,SOURCED,1.1228,0.8906,49231956.6,67647.9,0.8956
SIM_001395,Siachen,5400.0,35.4212,77.1095,6.9,5.5,2.5,37.95,94.88,200.8,pu_sandwich_panel,0.09,none,0.0,pu_sandwich_panel,0.06,none,0.0,dense_concrete,0.23,1.97,0.0318,double_pane,180.0,1,0.5,0.35,3.36,8,800.0,flued_stove,False,212706.0,SOURCED,1.1438,0.8743,20570234.7,51194.2,0.6777
SIM_001396,Daulat Beg Oldie,5065.0,35.4057,77.9297,8.3,5.1,2.9,42.33,122.76,176.5,mud_brick,0.35,eps,0.123,cgi_sheet,0.002,none,0.0,dense_concrete,0.15,5.05,0.065,triple_pane,180.0,0,0.0,0.66,3.6,4,400.0,flued_stove,False,238955.0,SOURCED,2.7116,0.3688,53371137.4,53552.3,0.709
SIM_001397,Galwan,4300.0,34.75,78.25,9.8,3.1,3.2,30.38,97.22,186.8,stone_masonry,0.21,eps,0.054,pu_sandwich_panel,0.08,none,0.0,dense_concrete,0.14,5.79,0.0701,triple_pane,180.0,0,0.0,0.79,2.69,2,200.0,none,False,220263.0,SOURCED,1.2826,0.7797,42641564.1,59268.2,0.7846
SIM_001398,Hanle,4500.0,32.7784,78.9642,8.2,4.4,2.4,36.08,86.59,199.0,rammed_earth,0.34,eps,0.075,concrete,0.13,eps,0.111,stone_floor,0.17,0.51,0.0084,double_pane,180.0,1,0.5,0.28,2.97,11,1100.0,none,False,184598.0,SOURCED,1.3443,0.7439,60887559.7,57728.3,0.7642
SIM_001399,Nyoma,4180.0,33.1958,78.6508,8.4,5.4,2.5,45.36,113.4,205.7,mud_brick,0.42,rockwool,0.118,pu_sandwich_panel,0.08,none,0.0,dense_concrete,0.23,6.58,0.0954,triple_pane,180.0,1,0.5,0.58,1.82,16,1600.0,none,False,345610.0,SOURCED,1.1591,0.8627,63806205.5,60207.9,0.7971
SIM_001400,Chushul,4350.0,33.5936,78.6543,9.3,4.4,2.9,40.92,118.67,165.7,pu_sandwich_panel,0.06,none,0.0,concrete,0.15,rockwool,0.078,dense_concrete,0.16,8.77,0.1104,single_pane,180.0,1,0.5,0.45,3.29,4,400.0,unflued_combustion,True,226110.0,SOURCED,1.3249,0.7548,29635132.6,58880.1,0.7795
SIM_001401,Rezang La,5000.0,33.425,78.8472,8.6,5.6,2.9,48.16,139.66,320.7,rammed_earth,0.26,eps,0.059,cgi_sheet,0.002,rockwool,0.038,stone_floor,0.19,7.7,0.0935,single_pane,180.0,0,0.0,0.73,1.44,14,1400.0,unflued_combustion,True,181364.0,SOURCED,1.7095,0.585,55074442.9,54019.9,0.7151
SIM_001402,Pangong,4250.0,33.7595,78.6674,6.1,4.5,3.2,27.45,87.84,195.6,rammed_earth,0.24,straw_bale,0.03,pu_sandwich_panel,0.1,none,0.0,dense_concrete,0.17,1.65,0.0243,triple_pane,180.0,0,0.0,0.78,1.91,2,200.0,none,False,139265.0,SOURCED,1.5897,0.629,39943640.3,59658.3,0.7898
SIM_001403,Depsang,5330.0,35.3167,78.0167,4.4,5.2,2.6,22.88,59.49,186.9,stone_masonry,0.22,none,0.0,pu_sandwich_panel,0.08,none,0.0,stone_floor,0.13,3.64,0.0729,double_pane,180.0,1,0.5,0.78,2.99,7,700.0,flued_stove,False,121467.0,SOURCED,2.9217,0.3423,26990111.0,51679.8,0.6842
SIM_001404,Kargil,2676.0,34.5539,76.1349,5.9,4.2,2.7,24.78,66.91,195.0,rammed_earth,0.39,straw_bale,0.106,pu_sandwich_panel,0.14,none,0.0,stone_floor,0.2,0.47,0.0086,double_pane,180.0,0,0.0,0.28,3.75,4,400.0,unflued_combustion,True,155557.0,SOURCED,1.1941,0.8375,49882759.1,73045.7,0.967
SIM_001405,Leh,3500.0,34.1526,77.5771,8.7,4.1,2.7,35.67,96.31,163.6,mud_brick,0.43,eps,0.124,pu_sandwich_panel,0.12,none,0.0,dense_concrete,0.17,1.79,0.0259,triple_pane,180.0,0,0.0,0.54,1.63,6,600.0,unflued_combustion,True,280126.0,SOURCED,1.1372,0.8794,57875194.6,65764.1,0.8706
SIM_001406,Dras,3280.0,34.4293,75.7533,6.7,5.1,3.1,34.17,105.93,161.0,dense_concrete,0.14,eps,0.032,pu_sandwich_panel,0.08,none,0.0,dense_concrete,0.17,4.71,0.0644,single_pane,180.0,0,0.0,0.55,2.01,3,300.0,flued_stove,False,202193.0,SOURCED,1.6056,0.6228,35726453.6,67647.9,0.8956
SIM_001407,Siachen,5400.0,35.4212,77.1095,4.8,5.9,3.1,28.32,87.79,166.2,mud_brick,0.26,straw_bale,0.103,cgi_sheet,0.002,rockwool,0.067,dense_concrete,0.2,1.99,0.03,triple_pane,180.0,1,0.5,0.45,3.01,1,100.0,electric,False,152198.0,SOURCED,1.2057,0.8294,39717492.0,51194.2,0.6777
SIM_001408,Daulat Beg Oldie,5065.0,35.4057,77.9297,6.6,4.9,2.9,32.34,93.79,158.3,stone_masonry,0.37,straw_bale,0.132,pu_sandwich_panel,0.11,none,0.0,dense_concrete,0.17,4.76,0.0714,single_pane,180.0,1,0.5,0.84,3.77,12,1200.0,unflued_combustion,True,244755.0,SOURCED,1.2389,0.8072,60732125.3,53552.3,0.709
SIM_001409,Galwan,4300.0,34.75,78.25,5.1,4.5,2.8,22.95,64.26,102.4,dense_concrete,0.18,rockwool,0.108,cgi_sheet,0.002,rockwool,0.074,dense_concrete,0.19,2.68,0.0499,double_pane,180.0,0,0.0,0.9,2.8,9,900.0,unflued_combustion,True,186438.0,SOURCED,1.1753,0.8508,31689697.9,59268.2,0.7846
SIM_001410,Hanle,4500.0,32.7784,78.9642,7.5,3.9,2.4,29.25,70.2,194.6,stone_masonry,0.34,none,0.0,concrete,0.19,eps,0.026,stone_floor,0.23,6.05,0.1106,triple_pane,180.0,1,0.5,0.37,3.03,2,200.0,none,False,227930.0,SOURCED,2.5434,0.3932,60519087.5,57728.3,0.7642
SIM_001411,Nyoma,4180.0,33.1958,78.6508,8.8,3.4,3.2,29.92,95.74,61.7,stone_masonry,0.28,none,0.0,cgi_sheet,0.002,eps,0.043,dense_concrete,0.16,9.38,0.1201,double_pane,180.0,1,0.5,0.41,2.73,10,1000.0,electric,False,203297.0,SOURCED,2.7514,0.3635,50136102.2,60207.9,0.7971
SIM_001412,Chushul,4350.0,33.5936,78.6543,7.7,5.4,2.9,41.58,120.58,197.8,mud_brick,0.3,rockwool,0.14,concrete,0.12,none,0.0,stone_floor,0.16,6.08,0.08,triple_pane,180.0,0,0.0,0.47,1.31,16,1600.0,electric,False,267409.0,SOURCED,2.297,0.4354,57473433.3,58880.1,0.7795
SIM_001413,Rezang La,5000.0,33.425,78.8472,7.9,3.1,3.2,24.49,78.37,160.1,pu_sandwich_panel,0.08,none,0.0,concrete,0.16,eps,0.097,dense_concrete,0.18,8.54,0.1213,single_pane,180.0,0,0.0,0.43,3.79,2,200.0,flued_stove,False,179671.0,SOURCED,1.3804,0.7244,19567780.9,54019.9,0.7151
SIM_001414,Pangong,4250.0,33.7595,78.6674,5.7,4.9,2.4,27.93,67.03,152.6,stone_masonry,0.35,none,0.0,cgi_sheet,0.002,none,0.0,dense_concrete,0.15,4.01,0.0788,single_pane,180.0,0,0.0,0.21,1.49,5,500.0,electric,False,128804.0,SOURCED,4.1105,0.2433,42969667.5,59658.3,0.7898
